"","Year","Country","TRADE","MARKUP","GINI","TOP1","TOP10","T10B50","UNEMP","rGDP","GDPg","GSPEND","nGOV","INF","TRADE_IV","ADVANCED"
"827",2000,"Peru",35.53803216,3.0915534,0.681778376761645,0.209,0.5498,35.2181358337402,4.069,87409372635.1855,2.69437139806912,10664812513.795,3.09980145062601,3.759,45.4016527944829,0
"828",2000,"Philippines",85.15336858,1.4288778,0.628218588836717,0.2164,0.5154,21.9562721252441,11.189,142796015703.764,4.38250500102094,16638873437.724,-0.958313054792073,6.545,63.166734000654,0
"829",2000,"Portugal",67.45299799,1.1291709,0.482186933836453,0.1018,0.3808,9.60731792449951,3.806,193321190289.848,3.81617784569173,33416641415.2353,4.3134608743642,2.805,71.5322887331468,1
"830",2000,"Singapore",364.3645205,1.3169074,0.515746974268209,0.1344,0.4199,11.7492876052856,3.7,140533304238.721,9.03831632555162,16174567672.2492,18.3219998084475,1.349,354.114516063491,1
"831",2000,"South Africa",46.22072174,1.1121479,0.65072301716112,0.1544,0.5349,26.2708168029785,29.88,221548955090.467,4.20000000002962,39683739385.2856,2.92853866308552,5.322,52.629779089069,0
"832",2000,"South Korea",66.09516011,1.2069371,0.383092754112795,0.0681,0.2887,5.87512445449829,4.063,798784342587.129,9.06083332508532,102315460048.667,0.681767567454718,2.259,71.7221840784369,1
"833",2000,"Spain",60.08233375,1.2336272,0.451620414745634,0.1124,0.3546,8.12208271026611,13.785,970721788653.634,5.24594382377803,154916665770.99,4.51562698751187,3.484,54.9142911309308,1
"834",2000,"Sweden",81.47753193,1.2657208,0.342823478137831,0.0977,0.2712,4.74438333511353,5.466,364795858131.684,4.7663488714872,109973622304.076,-0.773606662944095,1.295,77.4842638147311,1
"835",2000,"Switzerland",97.93685621,1.863786,0.424153363566383,0.1118,0.3244,7.07662391662598,2.658,529837997852.025,3.95871971933518,64520207523.9339,1.78212604622359,1.561,104.702828431179,1
"836",2000,"Thailand",121.2979554,1.3450313,0.658148401777737,0.2166,0.5471,27.0286960601807,2.389,221454737583.647,4.45532656192877,32945251542.1874,2.7589649864505,1.7,103.33371356185,0
"837",2000,"Turkey",42.35443704,1.3191581,0.637073516087295,0.2195,0.5508,22.3575992584229,6.495,413825561568.34,6.9332396774876,60460954245.6166,4.49714507989147,55.035,48.3868981537916,0
"838",2000,"United Kingdom",52.5217306,1.4580375,0.476383644558077,0.1194,0.367,9.25222969055176,5.558,2292005658631.71,4.31872700640524,416370785725.178,3.53228460708154,0.796,57.9657721927177,1
"839",2000,"United States",25.10298556,1.6539735,0.55013383464383,0.1734,0.4273,14.1865844726562,3.992,13720507174333.3,4.07715504610685,2238881511936.42,1.5366443156423,3.367,26.9195740611975,1
"840",2000,"Venezuela",47.85722155,2.1630204,0.675726689825554,0.1893,0.5496,32.3135948181152,NA,251289968908.606,3.68600682593856,15580512759.5996,4.18467583497053,16.206,56.474711681493,0
"841",2001,"Argentina",21.85225545,1.8657249,0.664165391399032,0.1434,0.5098,32.9264030456543,17.32,410095697935.649,-4.40883548590231,65723986746.7335,-2.06939790231338,-1.065,27.7236687080655,0
"842",2001,"Australia",44.2187045,1.3896618,0.460669080401004,0.0894,0.3171,8.50847434997559,6.747,830428316271.009,3.97963375579749,165303218526.512,3.32745721539487,4.407,40.6034047377696,1
"843",2001,"Austria",87.53666476,1.2051294,0.441352305341195,0.1137,0.3425,7.79978656768799,4.012,315009002387.092,1.26716818922991,62518449212.0944,-0.346601638641185,2.302,87.2805839693215,1
"844",2001,"Belgium",139.5768398,1.0475318,0.447294941049647,0.0796,0.3218,7.92981243133545,6.178,369583971520.019,1.0996188877785,90478000519.7314,2.12434889394906,2.438,139.076260661774,1
"845",2001,"Brazil",26.93628502,1.6665196,0.682076303423939,0.2091,0.581,31.21950340271,10.649,1202907258837.84,1.38988501298751,247558528030.883,2.61593288418162,6.84,26.1474711981541,0
"846",2001,"Canada",78.34421839,1.2487726,0.498239143182975,0.1271,0.365,10.5076694488525,7.219,1184250712063.89,1.7899728360741,253674561378.811,3.40553429105831,2.525,65.0304310635131,1
"847",2001,"Chile",62.14476697,1.7009659,0.7172893327594,0.2516,0.6188,39.9406280517578,10.39,139005822671.843,3.37703917681487,17763473618.2681,2.93370944273523,3.565,61.9666329936413,0
"848",2001,"China",38.52721033,1.5013299,0.507249422709393,0.1096,0.3662,10.8939113616943,3.6,3001021267391.21,8.33575155988387,529260994172.374,6.03178777536244,0.724,37.9355180598247,0
"849",2001,"Colombia",33.90111179,1.4089286,0.717738702582609,0.2407,0.6078,42.9687004089355,15.04,159831951765.65,1.67789830770369,22655818440.2338,2.21518300752732,7.958,37.9933026460705,0
"850",2001,"Denmark",83.96857587,1.4417782,0.354337273913394,0.0993,0.2808,5.04974222183228,4.164,265097327471.804,0.823153020709923,63019965845.6241,1.90350575512217,2.269,86.4554019726132,1
"851",2001,"Finland",70.27684819,1.2348723,0.420468229343221,0.1365,0.3615,7.17521810531616,10.291,201134805636.359,2.61001912392075,49115022291.1206,2.33627582382031,2.665,69.6545635896254,1
"852",2001,"France",54.95936809,1.2597798,0.453936242228593,0.1144,0.3379,8.19727802276611,8.61,2086257243126.9,1.98372139949464,468550359066.659,1.03459316356129,1.784,54.765075422304,1
"853",2001,"Germany",62.06283889,1.2238665,0.470275268783986,0.104,0.3406,8.87701511383057,7.773,2881999603563.9,1.68146848097079,535330430389.528,0.546177767990182,1.9,65.1663042117468,1
"854",2001,"Greece",56.13996869,1.2238665,0.530026714274932,0.1379,0.4136,12.2551403045654,10.764,209690133457.821,4.13161222341049,38989790481.3223,4.76438045620903,3.642,54.787777525257,1
"855",2001,"Hong Kong",240.8489776,2.012202,0.557610136634791,0.1634,0.4421,14.4652090072632,5.09,180516805740.461,0.560800278540625,21985351325.2948,6.33200921250029,-1.61,294.027851930367,1
"856",2001,"India",25.99325475,1.1245664,0.517804435201626,0.1629,0.4199,11.5759410858154,NA,856373231372.397,4.82396626398896,101583590029.036,2.35330078851709,4.442,34.1709781139244,0
"857",2001,"Indonesia",69.79320753,1.3840208,0.514093586387666,0.1467,0.3986,11.3749418258667,6.082,409404526234.89,3.64346644721542,33255061938.0984,7.56369540767407,11.466,55.0985511442081,0
"858",2001,"Ireland",174.8407324,1.3790914,0.462341883420258,0.1313,0.3628,8.76014709472656,3.684,167925484943.495,5.30578435375048,29108352800.2022,10.0503587167542,3.998,159.028129487253,1
"859",2001,"Italy",50.03480463,2.4811904,0.484926134545821,0.1044,0.3619,9.62084674835205,9.623,1877320330647.85,1.9513715560524,352176724802.89,5.50371903888089,2.324,49.7419354703705,1
"860",2001,"Japan",19.55960447,1.2282722,0.529379495313144,0.1155,0.4201,12.7637395858765,5.02,4002148544215.51,0.386103426155077,719444016405.538,2.38321696080172,-0.694,27.7782001056178,1
"861",2001,"Malaysia",203.364636,1.3033907,0.572585834971377,0.1901,0.4547,15.7752780914307,3.53,149038684289.515,0.517675315032232,15615830185.0223,15.7028899501885,1.427,157.481558628876,0
"862",2001,"Mexico",44.74010901,1.6939211,0.697812357413462,0.1171,0.5484,43.9169578552246,2.627,940766461249.95,-0.450845264419102,112852850271.933,-2.51093245460172,6.366,51.3557079470703,0
"863",2001,"Netherlands",120.0387648,1.277532,0.426307060598765,0.0877,0.3163,7.11379432678223,2.119,659024987583.284,2.32695508699259,146819007664.527,4.50005346542216,5.113,125.496502271001,1
"864",2001,"New Zealand",67.23382435,1.259742,0.464997746369153,0.1041,0.3403,8.9519567489624,5.433,121379441472.118,3.8304077919298,21899188306.2625,4.11119239209951,2.626,59.2065277760245,1
"865",2001,"Norway",73.15830391,1.2928996,0.389120000058483,0.1083,0.3024,5.98389291763306,3.738,310995308463.367,2.06713046054617,66741552133.9258,4.00269757932834,3.004,72.6406446755898,1
"866",2001,"Pakistan",23.57720884,1.1787324,0.538796019450647,0.1717,0.4371,13.000150680542,6.88,148257782106.529,1.98237793352214,10910592341.3672,-5.63093643314474,4.409,34.5743455132528,0
"867",2001,"Peru",35.06440143,2.2407715,0.741505501275704,0.2794,0.6298,54.428897857666,4.848,87949468440.5746,0.617892325624302,10579306235.1905,-0.801760729445028,1.975,43.3903318504571,0
"868",2001,"Philippines",84.90038862,1.4637673,0.625536058627134,0.2066,0.5093,21.7729530334473,3.698,147150196572.747,3.04923134411287,16418558558.1075,-1.32409733412007,5.396,61.8380198492831,0
"869",2001,"Portugal",65.09195518,1.0789015,0.496244597757947,0.1085,0.4008,10.2839794158935,3.829,197078721068.262,1.94367248245287,34647980809.8763,3.68480895294163,4.41,69.655333332343,1
"870",2001,"Singapore",349.2921057,1.4011934,0.550580643761226,0.1525,0.464,14.1864423751831,3.76,139028385430.873,-1.07086275100448,16992926372.4474,5.05953987012755,1.014,352.359204623763,1
"871",2001,"South Africa",49.17094519,1.1999007,0.656338631747495,0.1617,0.5466,26.9286499023438,25.371,227530776877.894,2.69999999999315,40922859320.3531,3.12248783572806,5.705,50.9904495029425,0
"872",2001,"South Korea",62.22379722,1.1506844,0.398401278297015,0.0719,0.2968,6.20705032348633,3.699,837544550604.138,4.8523995715128,108915071508.61,6.45025830583515,4.067,70.0426240745855,1
"873",2001,"Spain",57.99715546,1.2269572,0.44418719642324,0.1076,0.3486,7.82095050811768,10.348,1008900303440.8,3.93300276489273,160863481837.943,3.83871937687033,2.825,53.5134576434114,1
"874",2001,"Sweden",80.58829004,1.1943398,0.329166754105351,0.0812,0.259,4.42060804367065,4.73,370083569053.714,1.4494986179698,110158688036.891,0.168281928827837,2.681,76.2191681973952,1
"875",2001,"Switzerland",96.03983789,1.9788039,0.40672395884625,0.1034,0.3146,6.52960777282715,2.49,538186453673.233,1.57566196744155,65023766753.4182,0.780467467184677,0.991,103.137281770089,1
"876",2001,"Thailand",120.2679663,1.2369514,0.681001353347,0.2319,0.5617,32.6398735046387,2.6,229082057943.296,3.44418929252628,33801049415.224,2.59763648166632,1.61,101.429454967019,0
"877",2001,"Turkey",49.87147514,1.1572274,0.637139630822009,0.2204,0.5514,22.33154296875,8.381,390030564978.137,-5.75000647616423,60673855001.8253,0.352129335147222,54.246,47.3418536612857,0
"878",2001,"United Kingdom",52.82161351,1.4037963,0.480518010571668,0.1188,0.3719,9.38039016723633,4.696,2351110550107.69,2.57874108003975,436472995215.591,4.82795868000247,1.234,56.6666560247727,1
"879",2001,"United States",22.96718302,1.5326678,0.543754988327308,0.1659,0.4194,13.6969289779663,4.731,13851447960420.2,0.954343629015677,2318545698179.25,3.55821359094284,2.817,25.0509107309635,1
"880",2001,"Venezuela",42.14126802,2.101547,0.684572775814857,0.1967,0.56,34.4670333862305,8.83,259818865519.943,3.39404579035915,16661717491.9271,6.93946822553271,12.531,55.2453916954051,0
"881",2002,"Argentina",41.75272436,1.8376002,0.669414747048801,0.1541,0.5198,33.6086158752441,19.59,365417853940.371,-10.8944922417324,62386430962.1356,-5.07813958008832,25.869,27.3484493398857,0
"882",2002,"Australia",41.4490922,1.3352232,0.475081920277097,0.0939,0.3264,9.23107719421387,6.375,856094257794.841,3.09068718165636,169885004251.932,2.77174622869458,3.049,39.6281975278594,1
"883",2002,"Austria",86.948168,1.2057709,0.448401787356112,0.116,0.3483,8.07712268829346,4.86,320211545920.249,1.6515539218667,63016764006.3955,0.797068386342312,1.681,87.7338595023003,1
"884",2002,"Belgium",136.0851495,1.1699195,0.44215990517999,0.0763,0.3157,7.70284557342529,6.91,375892343356.801,1.70688458453354,93456399353.7114,3.29184864483214,1.552,138.236195439691,1
"885",2002,"Brazil",27.6183574,1.607919,0.689441322020565,0.2197,0.5929,32.3010940551758,10.641,1239638416947.28,3.05353200253607,266427668738.228,7.62209278647485,8.45,25.1136015931823,0
"886",2002,"Canada",75.70703208,1.3900764,0.500193229609913,0.1279,0.366,10.6168355941772,7.665,1219991997150.28,3.01805054641659,259412250978.007,2.26183089388611,2.258,64.3533269177877,1
"887",2002,"Chile",62.4838519,1.505789,0.712367230118957,0.2445,0.6128,38.7065353393555,10.168,142041863404.639,2.18411047425192,18310122065.183,3.07737359630379,2.486,60.8320999137109,0
"888",2002,"China",42.74718156,1.5270605,0.534569109147782,0.1265,0.3968,12.7448577880859,4,3275123375377.45,9.13362764085026,565894781751.415,6.92168665033153,-0.769,36.5929858466299,0
"889",2002,"Colombia",32.98263921,1.8645036,0.717738839796383,0.2407,0.6078,42.9687004089355,14.481,163834112615.487,2.50398046549865,22526458295.0389,-0.570979792834027,6.35,37.9947534518575,0
"890",2002,"Denmark",84.55697481,1.4281785,0.348204921015359,0.0943,0.2748,4.87806987762451,4.274,266333597061.377,0.466345549901825,64362746810.4153,2.13072309191733,2.397,86.29689193991,1
"891",2002,"Finland",69.29946258,1.2116919,0.408970342200142,0.1319,0.3542,6.85650873184204,10.423,204568476382.962,1.70714896198067,50343868281.8299,2.50197583831997,2.007,68.4587776863447,1
"892",2002,"France",53.07202476,1.2818173,0.446047439696841,0.1107,0.3322,7.86238098144531,8.702,2109947351085.65,1.13553149003024,476980569002.473,1.79921107148601,1.938,53.6658225020877,1
"893",2002,"Germany",60.93488981,1.2783329,0.474775941617239,0.1034,0.3419,9.08334922790527,8.482,2876293998430.63,-0.197973834771348,541807269469.982,1.20987687468867,1.326,65.4033363678519,1
"894",2002,"Greece",50.34899629,1.2783329,0.515372369104838,0.1211,0.392,11.2219228744507,10.346,217916008556.427,3.92287179323134,40050831341.2262,2.72132998614669,3.921,53.6095561267324,1
"895",2002,"Hong Kong",255.9964574,2.1215222,0.569249328445352,0.1756,0.4547,15.4250774383545,7.28,183507418936.22,1.65669516668656,22616203503.7141,2.86942050224793,-3.046,292.777536599715,1
"896",2002,"India",29.50866294,1.1414797,0.527211520447736,0.171,0.431,12.1557931900024,NA,888949457751.792,3.80397532127305,101395407687.672,-0.185248760464476,4.997,32.8480372456066,0
"897",2002,"Indonesia",59.07946177,1.5344833,0.515144044858882,0.1429,0.3974,11.4552593231201,6.604,427825582141.883,4.49947539085692,37576047168.8893,12.9934661942116,11.908,53.920076799985,0
"898",2002,"Ireland",163.7193544,1.4143,0.459535462385368,0.1351,0.3645,8.64697647094727,4.216,177832003333.187,5.89935374789893,31069959746.7505,6.73898299918462,4.686,157.626079927697,1
"899",2002,"Italy",48.0579243,2.5494246,0.481278818409375,0.1001,0.3566,9.44875335693359,9.231,1882087654195.74,0.253942998968452,356904565573.463,1.34246258699205,2.612,49.3005163061957,1
"900",2002,"Japan",20.44712207,1.2306781,0.538218494076155,0.1184,0.4301,13.4390897750854,5.386,4003827945765.96,0.0419624991898583,733164644008.718,1.90711539609848,-0.897,26.3534074248343,1
"901",2002,"Malaysia",199.3562327,1.2818105,0.569133777948863,0.1884,0.4508,15.4663333892822,3.48,157073342344.991,5.39098831540175,17472533692.8025,11.8898802419166,1.793,155.617080899568,0
"902",2002,"Mexico",45.20982925,1.7255783,0.697812386400877,0.1171,0.5484,43.9169998168945,3.003,938540720623.338,-0.23658800757565,113131979639.948,0.247339227447561,5.037,49.9818677355148,0
"903",2002,"Netherlands",113.4573979,1.2441268,0.423591038590269,0.0841,0.3134,6.99951696395874,2.554,660456874865.422,0.217273594949555,153225285698.392,4.36338464329016,3.852,124.779539439009,1
"904",2002,"New Zealand",62.65599456,1.3032101,0.46553334206688,0.1052,0.3404,8.96841335296631,5.282,127519811377.146,5.05882201347814,22269252583.0793,1.68985385047778,2.677,58.212356436736,1
"905",2002,"Norway",67.51701409,1.270769,0.392490876352461,0.1159,0.3068,6.0910325050354,4.022,315279446109.331,1.37755700146496,69155440735.7652,3.61677024980723,1.287,71.7905784132234,1
"906",2002,"Pakistan",23.1290206,1.2102691,0.546747011427971,0.1731,0.4429,13.5659780502319,7.83,153038289690.207,3.2244564270112,12550240367.8589,15.0280385811414,3.535,33.3572730688456,0
"907",2002,"Peru",35.24918133,2.3341146,0.731326378987156,0.2233,0.6251,49.6276664733887,4.84,92745818152.9636,5.45352893818766,10579306235.1905,0,0.192,41.8616593022133,0
"908",2002,"Philippines",83.84480409,1.5628331,0.618431033642253,0.1934,0.5012,20.938383102417,NA,152618673113.08,3.71625500182719,15817783613.4065,-3.65912112549182,2.757,61.4383136279587,0
"909",2002,"Portugal",62.30825942,1.0738302,0.491344501329838,0.1004,0.3879,9.97552394866943,4.497,198598048506.106,0.770924141180263,35565852239.3284,2.64913396970737,3.701,68.8405049450941,1
"910",2002,"Singapore",349.746014,1.4878517,0.547308567937455,0.1525,0.4615,13.946005821228,5.65,144482970559.889,3.92336076702014,17778699107.1591,4.6241166323521,-0.391,351.424787437414,1
"911",2002,"South Africa",53.46550163,1.2286962,0.661965146241769,0.169,0.5584,27.5918674468994,27.18,235950267505.398,3.70037440342498,42793628198.0368,4.57145201668077,9.044,50.0832270797224,0
"912",2002,"South Korea",58.3530394,1.3877345,0.408618483861837,0.076,0.3047,6.54875898361206,3.046,902246062108.946,7.72514267547174,116042372525.488,6.5439070260495,2.762,68.8566611090613,1
"913",2002,"Spain",55.09917924,1.2076018,0.44493512922336,0.1109,0.3505,7.85482168197632,11.146,1036452849422.02,2.73094832930993,166966676320.68,3.79402112462425,3.59,52.3198749898619,1
"914",2002,"Sweden",77.21865071,1.3024402,0.334962312021297,0.0871,0.2626,4.55979681015015,4.965,378214012929.902,2.1969210621746,112493527589.782,2.11952374751257,1.936,75.2494167166986,1
"915",2002,"Switzerland",91.78185086,2.0616534,0.407601840582096,0.0938,0.3042,6.44728231430054,2.924,537792409245.141,-0.0732170840426525,66264086952.1436,1.90748746289789,0.641,102.311873521063,1
"916",2002,"Thailand",114.969743,1.4256219,0.658348001008761,0.2218,0.5486,27.0096282958984,NA,243168351536.866,6.14901652274173,34954516113.6646,3.41251741705129,0.66,100.253976029865,0
"917",2002,"Turkey",47.98239405,1.1769822,0.637204563439855,0.2212,0.5519,22.3060169219971,10.358,415178651754.58,6.44772205938589,64114583190.6555,5.67085804705613,45.134,46.8656574765707,0
"918",2002,"United Kingdom",51.37963421,1.4197347,0.48552762742468,0.1221,0.3745,9.67203235626221,5.037,2393242113310.31,1.79198562996931,454088758941.366,4.03593439201746,1.259,56.3422259393402,1
"919",2002,"United States",22.28638421,1.6249319,0.540189476100153,0.161,0.4149,13.4740295410156,5.783,14086360630678.1,1.69594305901573,2407504614781.67,3.83684120059742,1.596,23.9707806720042,1
"920",2002,"Venezuela",48.57571065,2.0050948,0.684038315223398,0.1925,0.56,34.3348770141602,16.17,236811676744.389,-8.85508784341469,16247451548.2907,-2.48633397989772,22.434,54.7301998223559,0
"921",2003,"Argentina",40.64474803,1.972002,0.62285217739241,0.1574,0.4846,22.4956531524658,15.36,397710031679.544,8.83705527547703,63297788633.885,1.46082674981444,13.443,28.0086647708546,0
"922",2003,"Australia",40.20156691,1.3392624,0.470088902085344,0.0948,0.3261,8.99377250671387,5.933,892258433531.918,4.22432172716931,177523112954.254,4.4960464497476,2.731,40.496960203081,1
"923",2003,"Austria",86.38738242,1.3313388,0.458622382095788,0.1221,0.3614,8.55124282836914,4.785,323226244509.893,0.941470920725325,63658691857.8599,1.01866203634202,1.302,87.4265014152424,1
"924",2003,"Belgium",132.7155528,1.203633,0.444990498129007,0.0767,0.3154,7.82982921600342,7.68,379794040283.981,1.03798254902904,95201072303.1562,1.8668309088622,1.517,138.755847607852,1
"925",2003,"Brazil",28.14038472,1.7186756,0.684775949734522,0.2231,0.5884,31.1011962890625,11.169,1253780976300.62,1.14086165449432,271140447923.354,1.76887753717385,14.714,25.9882117351565,0
"926",2003,"Canada",69.84009462,1.5486639,0.503020584103712,0.1306,0.3695,10.788369178772,7.574,1241970373769.4,1.80151809769702,266883877263.065,2.88021335032924,2.759,65.4065634639161,1
"927",2003,"Chile",65.69341959,1.4595395,0.707425963217132,0.2374,0.6068,37.519660949707,9.765,147400237176.145,3.77239050732651,18460245200.6874,0.819891505746823,2.811,62.1544680953909,0
"928",2003,"China",51.80421958,1.4337395,0.542811479947829,0.1323,0.4051,13.3716497421265,4.3,3603881819931.52,10.038047635875,593374591944.789,4.85599285936603,1.163,37.4829951219565,0
"929",2003,"Colombia",36.51618352,1.4717656,0.711844852559302,0.2083,0.6058,40.9436492919922,13.221,170253578618.626,3.9182719036083,22936659796.3449,1.82097645325959,7.12,38.9356961568832,0
"930",2003,"Denmark",80.8817074,1.4411738,0.336212389427068,0.0889,0.2646,4.61037254333496,5.398,267372453961.602,0.390058524980321,64518980691.9374,0.2427396114437,1.961,85.879382671079,1
"931",2003,"Finland",68.05580267,1.1912769,0.465858846520469,0.1195,0.3293,8.58499908447266,10.469,208667587196.736,2.0037842028506,51014853682.8941,1.33280461745204,1.29,69.2773797974156,1
"932",2003,"France",50.79783352,1.3201799,0.447991330506607,0.1147,0.3359,7.94166851043701,8.307,2127315610159.19,0.82316078003574,486195293743.04,1.93188681875203,2.169,54.2635776447092,1
"933",2003,"Germany",61.84931971,1.2936537,0.468720185282624,0.0982,0.3339,8.75350284576416,9.779,2856156584205.91,-0.700116686114344,545772682283.594,0.731886232809446,1.074,64.9627027188247,1
"934",2003,"Greece",48.1900538,1.2936537,0.492474075591485,0.1191,0.375,9.96881675720215,9.839,230543219602.248,5.79453117256923,41247905895.9285,2.98888815691077,3.45,53.9435440603997,1
"935",2003,"Hong Kong",292.4546559,2.1675129,0.58012341494001,0.187,0.4664,16.3881111145019,7.86,189115940935.164,3.05629169188697,23153782177.9142,2.37696249112624,-2.587,293.453369883691,1
"936",2003,"India",30.59243613,1.1668742,0.536750970119144,0.1794,0.4423,12.7711057662964,NA,958824276255.048,7.86038147545238,104210000764.466,2.77585853342003,4.096,32.5600829939216,0
"937",2003,"Indonesia",53.61649375,1.6387486,0.515901054350461,0.1388,0.396,11.5187273025513,6.658,448277224165.224,4.7803691216759,41346300565.7076,10.0336615500629,6.791,54.6288067842383,0
"938",2003,"Ireland",146.5315008,1.4496633,0.464807146321569,0.1394,0.3724,8.86785221099854,4.478,183192012818.486,3.01408598274459,32001576094.9727,2.99844723268309,4,158.498930631213,1
"939",2003,"Italy",46.14884478,2.3101082,0.491641083640793,0.1008,0.356,9.93411540985107,8.888,1884696733792.44,0.138626890776528,361903351358.052,1.40059451931009,2.813,49.4157535485249,1
"940",2003,"Japan",21.32612527,1.2706138,0.54464454413624,0.1231,0.4375,13.9329280853272,5.251,4065291729514.47,1.53512549942385,746848095055.891,1.8663544619878,-0.263,27.2406102292748,1
"941",2003,"Malaysia",194.1951291,1.4814556,0.569745943906625,0.1788,0.4504,15.576416015625,3.61,166165531637.144,5.7884992809174,18976448632.8687,8.60730885690474,1.074,156.457177464396,0
"942",2003,"Mexico",48.70041688,1.6554307,0.712714182330019,0.1467,0.5743,47.7810363769531,3.455,949667542069.66,1.1855448785357,113165374273.29,0.0295182966373105,4.55,50.59711895102,0
"943",2003,"Netherlands",111.9200094,1.2533302,0.43124916866158,0.0856,0.3161,7.28539133071899,3.593,661484848899.322,0.155645898017036,157482042591.279,2.77810341386221,2.227,125.34922110824,1
"944",2003,"New Zealand",57.91476935,1.4636034,0.46858011040294,0.1124,0.3439,9.10617542266846,4.745,133328607563.411,4.55521077355182,23309433253.0507,4.67092762135084,1.754,59.0809099651886,1
"945",2003,"Norway",66.32075094,1.2782294,0.400030746100718,0.1203,0.314,6.33444213867188,4.221,318258551203.885,0.944909391118695,69996197168.5439,1.21574878828577,2.488,72.8841032704205,1
"946",2003,"Pakistan",24.65016612,1.3014154,0.555431028298777,0.1754,0.4491,14.2253093719482,7.49,160455016363.331,4.84632093585079,13454252884.8215,7.2031490271514,3.104,34.0829123753309,0
"947",2003,"Peru",37.62461033,2.2079842,0.765040673631196,0.3383,0.6674,62.2932395935059,4.151,96608702937.3202,4.16502313666112,10991748284.9301,3.89857369255149,2.261,42.6636555574236,0
"948",2003,"Philippines",87.57464436,1.5081969,0.610597612995218,0.1791,0.4922,20.0579814910889,3.527,160382249388.413,5.08691113411843,16484167748.4764,4.21287932213868,2.223,61.872761811525,0
"949",2003,"Portugal",61.13894749,1.0761579,0.487302227150621,0.1001,0.3815,9.74652004241943,6.132,196750051679.272,-0.930521140935422,36212861502.0524,1.81918672543022,3.237,69.4692911539859,1
"950",2003,"Singapore",377.2185643,1.3528413,0.534443847646484,0.1443,0.4471,13.0452976226807,5.93,151054425108.65,4.54825542643231,17940828832.7605,0.911932445811822,0.487,351.952291005844,1
"951",2003,"South Africa",45.72386257,1.3475367,0.667789323614215,0.1723,0.5708,28.3864250183106,27.116,242908618958.513,2.94907546691196,45212990282.7214,5.6535568180581,5.921,50.6874295341426,0
"952",2003,"South Korea",61.17460128,1.214944,0.413822909249081,0.0803,0.3125,6.90053558349609,3.348,930642372967.513,3.14729119373405,121919626577.201,5.06474826720869,3.515,69.8505089619123,1
"953",2003,"Spain",53.4636891,1.2201076,0.446931037576132,0.1129,0.3531,7.98808336257935,11.283,1067359213341.78,2.98193631644672,174970811261.97,4.79385175393731,3.103,52.5730737511499,1
"954",2003,"Sweden",75.24559367,1.3039222,0.347134097722389,0.1021,0.2733,4.85479211807251,5.555,386950040254.662,2.30981059032811,113109306844.261,0.547390830096993,2.318,75.9148115378928,1
"955",2003,"Switzerland",90.33549611,2.0534251,0.421383995305689,0.1107,0.3225,6.96740055084229,4.117,537618172697.61,-0.0323984765377689,67364434568.193,1.66054897405292,0.636,103.000151492463,1
"956",2003,"Thailand",116.6928197,1.333811,0.673090447695394,0.2367,0.5658,29.6067848205566,1.54,260650231672.453,7.1892086388294,36746048265.571,5.12532385251928,1.813,100.954357213592,0
"957",2003,"Turkey",46.22509763,1.1349593,0.629889254349354,0.2156,0.5457,21.4343700408936,10.542,439106252595.783,5.76320596930581,64411996047.9454,0.463877081451984,25.337,48.038422275001,0
"958",2003,"United Kingdom",50.23952305,1.4117668,0.495225893195432,0.1345,0.3871,10.1930265426636,4.807,2468547212019.95,3.14657252146879,474522589418.133,4.49996395515395,1.362,56.1185342029334,1
"959",2003,"United States",22.62729729,1.6264081,0.544033345708172,0.1632,0.4164,13.7939052581787,5.989,14480244033095.8,2.79620416333714,2448773384939.46,1.71417200633408,2.298,25.7058176404431,1
"960",2003,"Venezuela",50.57700738,2.1383142,0.681745934581773,0.2045,0.5617,33.0275421142578,16.78,218448815290.238,-7.7542043984476,17172939294.7123,5.69620253164556,31.091,55.9187231330835,0
"961",2004,"Argentina",40.69264611,2.0854218,0.606304439813395,0.1368,0.4664,20.1777095794678,13.522,433621504494.828,9.02956172959199,65018217199.0639,2.71799157965829,4.416,31.9264196207069,0
"962",2004,"Australia",37.00961359,1.3254594,0.474483365264433,0.0992,0.3329,9.2141170501709,5.399,920401507055.413,3.1541392567279,182943532114.616,3.05335968379449,2.342,45.0509306359734,1
"963",2004,"Austria",90.79234569,1.305243,0.442337650261152,0.1148,0.3414,7.81191682815552,5.969,332066870887.62,2.73512022241022,64637554196.6686,1.53767272031656,1.964,91.739021007685,1
"964",2004,"Belgium",136.9184053,1.2113559,0.44813868098165,0.0852,0.3221,8.01923561096191,7.363,393357261546.418,3.5712043433582,97489631600.8354,2.40392176507386,1.857,143.628979025663,1
"965",2004,"Brazil",29.67825248,1.6558121,0.676882444021481,0.2186,0.5777,29.6261386871338,10.072,1325998818920.45,5.76000465670758,281649623799.659,3.87591595307664,6.598,30.1171046277101,0
"966",2004,"Canada",70.19241999,1.4598231,0.507063804080609,0.1359,0.3756,11.0413818359375,7.185,1280309760973.95,3.08698081808454,271888203079.762,1.875094842003,1.857,70.2189014955618,1
"967",2004,"Chile",69.88936005,1.4063728,0.717546431395199,0.2531,0.6204,39.9038505554199,10.162,157742032748.751,7.01613224695648,19577565182.9408,6.05257389653662,1.053,65.6413586922298,0
